Date,Close,Open,Prev Close,Volume
12-May-17,488.77,487.07,487.1,1006454
15-May-17,485.24,489.77,488.77,839675
16-May-17,488.87,484.67,485.24,871521
17-May-17,484.97,488.6,488.87,1141029
18-May-17,476.6,481.47,484.97,1047741
19-May-17,468.3,476.84,476.6,1069546
22-May-17,463.74,467.34,468.3,1506937
23-May-17,466.37,462.8,463.74,1792660
24-May-17,474.6,468.67,466.37,2350022
25-May-17,484.57,476.47,474.6,3558464
26-May-17,499.77,481.4,484.57,3807638
29-May-17,503.24,502.67,499.77,4288268
30-May-17,492.5,495.84,503.24,2473708
31-May-17,495.1,493.47,492.5,2197498
01-Jun-17,492.67,492.94,495.1,1503332
02-Jun-17,483.2,492.54,492.67,1325119
05-Jun-17,485.7,483.34,483.2,1346477
06-Jun-17,483.7,487.34,485.7,1533652
07-Jun-17,478.2,484.67,483.7,2865029
08-Jun-17,471.24,483.24,478.2,2230516
09-Jun-17,469.17,472.8,471.24,1946776
12-Jun-17,467.8,469.94,469.17,1739368
13-Jun-17,466,471.14,467.8,823765
14-Jun-17,461.34,466,466,1896344
15-Jun-17,446.94,461.34,461.34,4483215
16-Jun-17,449.2,451.4,446.94,4679690
19-Jun-17,444.77,451.34,449.2,2036679
20-Jun-17,443.17,445.37,444.77,2195045
21-Jun-17,436.27,444.67,443.17,2679260
22-Jun-17,427.87,434.8,436.27,3402724
23-Jun-17,420.5,430,427.87,1757857
27-Jun-17,408.04,419.34,420.5,9429084
28-Jun-17,411.14,406.67,408.04,3532200
29-Jun-17,417.37,411.67,411.14,5277522
30-Jun-17,426.27,416.04,417.37,4307467
03-Jul-17,432.9,426.74,426.27,3588253
04-Jul-17,438.14,431.8,432.9,7443636
05-Jul-17,441.4,438.67,438.14,1720386
06-Jul-17,440.04,442.6,441.4,2409907
07-Jul-17,442.64,440.67,440.04,3653118
10-Jul-17,443.1,430.14,442.64,489540
11-Jul-17,452.2,445.94,443.1,3743038
12-Jul-17,455.8,456,452.2,3134866
13-Jul-17,458.55,458,455.8,3875953
14-Jul-17,460.8,462.9,458.55,2661189
17-Jul-17,467.45,461,460.8,2040756
18-Jul-17,468.6,467.45,467.45,2797527
19-Jul-17,469.85,470,468.6,2545148
20-Jul-17,467.2,468.85,469.85,1799528
21-Jul-17,467.15,467.2,467.2,2005524
24-Jul-17,466.2,466.1,467.15,2591181
25-Jul-17,466.9,466.25,466.2,4180442
26-Jul-17,471.4,466.5,466.9,3228336
27-Jul-17,477.2,471.4,471.4,3556685
28-Jul-17,475.6,474,477.2,3727475
31-Jul-17,471.15,472.55,475.6,3000612
01-Aug-17,485.6,472.1,471.15,3492479
02-Aug-17,486.3,485.6,485.6,3574128
03-Aug-17,490,489.3,486.3,6212375
04-Aug-17,517.9,491.4,490,5406360
07-Aug-17,527.7,520,517.9,4681753
08-Aug-17,505.05,527.7,527.7,4298541
09-Aug-17,495.95,501.5,505.05,3120575
10-Aug-17,481.5,493.9,495.95,4848050
11-Aug-17,484.3,475.15,481.5,4211969
14-Aug-17,478.35,483.5,484.3,4842669
16-Aug-17,483.95,479.85,478.35,3202080
17-Aug-17,493.7,485,483.95,4640313
18-Aug-17,503.3,493,493.7,5973154
21-Aug-17,497.75,506.3,503.3,4359678
22-Aug-17,510.35,493.5,497.75,4590059
23-Aug-17,509.7,514.95,510.35,3071333
24-Aug-17,508.2,510.35,509.7,2927916
28-Aug-17,508,508.3,508.2,3110427
29-Aug-17,504.1,508,508,3872671
30-Aug-17,520.95,510.9,504.1,4117206
31-Aug-17,529,520.5,520.95,5963684
01-Sep-17,537.4,532,529,3655195
04-Sep-17,531.15,537.4,537.4,4481134
05-Sep-17,539.25,530.1,531.15,2009172
06-Sep-17,534.9,537.3,539.25,1845891
07-Sep-17,524.1,538,534.9,3264681
08-Sep-17,513.35,525,524.1,3212539
11-Sep-17,512.25,519,513.35,3026548
12-Sep-17,533.85,515.9,512.25,3957122
13-Sep-17,500.2,536,533.85,8981024
14-Sep-17,500.5,520,500.2,15828064
15-Sep-17,497.25,500,500.5,5342585
18-Sep-17,497.95,504,497.25,2851570
19-Sep-17,506.9,498.9,497.95,3969923
20-Sep-17,494.3,507,506.9,6309697
21-Sep-17,496.15,495,494.3,5455368
22-Sep-17,492,494.05,496.15,4810438
25-Sep-17,487.15,487.7,492,3637371
26-Sep-17,469.25,483,487.15,9210056
27-Sep-17,465.6,472,469.25,5548780
28-Sep-17,462.85,463.3,465.6,6846279
29-Sep-17,471.3,466,462.85,6028154
03-Oct-17,478.85,477,471.3,3270183
04-Oct-17,486.15,493.25,478.85,4929189
05-Oct-17,480.1,482.1,486.15,2928097
06-Oct-17,489.6,480,480.1,2496805
09-Oct-17,481.25,486,489.6,3036615
10-Oct-17,482.3,482,481.25,3175579
11-Oct-17,489.35,481.05,482.3,6006098
12-Oct-17,491.6,490.25,489.35,2321678
13-Oct-17,488.7,492.4,491.6,3247000
16-Oct-17,498.4,490,488.7,4149330
17-Oct-17,512.75,498,498.4,4449253
18-Oct-17,513.6,513.75,512.75,2687829
19-Oct-17,508.15,516.45,513.6,206300
23-Oct-17,511.3,509.95,508.15,2140573
24-Oct-17,509.65,513.5,511.3,2070164
25-Oct-17,509.8,515,509.65,3190106
26-Oct-17,536.45,510,509.8,7486609
27-Oct-17,527.95,541.45,536.45,9078313
30-Oct-17,536.25,526.5,527.95,3421726
31-Oct-17,541.6,535.55,536.25,3195489
01-Nov-17,539.8,542,541.6,2464379
02-Nov-17,542.85,544.9,539.8,2486376
03-Nov-17,533.1,540.2,542.85,2226073
06-Nov-17,524.2,533.2,533.1,3386236
07-Nov-17,521.4,525,524.2,4163902
08-Nov-17,520.2,524.95,521.4,2305081
09-Nov-17,522.15,520.65,520.2,2260061
10-Nov-17,512.1,516,522.15,2686694
13-Nov-17,500.6,517.2,512.1,4389689
14-Nov-17,493.05,495.75,500.6,3148613
15-Nov-17,504.7,495,493.05,4117602
16-Nov-17,499.35,507,504.7,2605098
17-Nov-17,504,504.6,499.35,2980186
20-Nov-17,504.45,502.55,504,1790444
21-Nov-17,511.5,506,504.45,4044509
22-Nov-17,507.7,514.3,511.5,2000237
23-Nov-17,505.15,507,507.7,3451343
24-Nov-17,511,503,505.15,1761995
27-Nov-17,508.45,507,511,2732306
28-Nov-17,507.6,505,508.45,4066465
29-Nov-17,507.8,507.4,507.6,2759777
30-Nov-17,503.85,505.8,507.8,6083478
01-Dec-17,496.4,504.8,503.85,1651505
04-Dec-17,496.2,497,496.4,1562380
05-Dec-17,500.9,495.5,496.2,2398200
06-Dec-17,490.95,501.15,500.9,2928030
07-Dec-17,499.1,491,490.95,1350279
08-Dec-17,514.45,498.5,499.1,2816688
11-Dec-17,514.2,519.85,514.45,2567093
12-Dec-17,498.95,517,514.2,1976642
13-Dec-17,506.3,500,498.95,3006485
14-Dec-17,513.55,509.95,506.3,3908315
15-Dec-17,523.05,524,513.55,3885064
18-Dec-17,526.4,522.4,523.05,4986311
19-Dec-17,533.05,529,526.4,3899556
20-Dec-17,532.05,534,533.05,2725082
21-Dec-17,535.1,531,532.05,2747860
22-Dec-17,535.15,533.1,535.1,1886590
26-Dec-17,538.9,534.9,535.15,2023385
27-Dec-17,533.4,534.95,538.9,1783603
28-Dec-17,526.2,531.65,533.4,4992425
29-Dec-17,517.7,523.25,526.2,1604217
01-Jan-18,508.6,518,517.7,1940293
02-Jan-18,499.8,511.3,508.6,2536583
03-Jan-18,494.9,500.15,499.8,3870814
04-Jan-18,491.5,495,494.9,2720308
05-Jan-18,487.7,491,491.5,2939239
08-Jan-18,497.2,490,487.7,4990626
09-Jan-18,496.1,499,497.2,3653710
10-Jan-18,494.3,494.55,496.1,3121408
11-Jan-18,492.4,495,494.3,2958652
12-Jan-18,489.9,490.5,492.4,2808710
15-Jan-18,487.2,490.2,489.9,4078228
16-Jan-18,479.45,488,487.2,4661889
17-Jan-18,479.85,479,479.45,3397744
18-Jan-18,470.25,480.1,479.85,3671246
19-Jan-18,477.3,471.9,470.25,3908165
22-Jan-18,469.15,480,477.3,2168115
23-Jan-18,481.15,472.9,469.15,3779440
24-Jan-18,480.5,481,481.15,2540792
25-Jan-18,480.65,486,480.5,4016765
29-Jan-18,469.8,480.5,480.65,2647116
30-Jan-18,485.6,469.2,469.8,6592554
31-Jan-18,492.3,486,485.6,6111327
01-Feb-18,490.35,491.1,492.3,3649443
02-Feb-18,477.15,483.05,490.35,2990091
05-Feb-18,475.95,470,477.15,3435092
06-Feb-18,467.2,465,475.95,3148093
07-Feb-18,476.25,473.05,467.2,3631470
08-Feb-18,478.2,483.4,476.25,6038834
09-Feb-18,475.4,476,478.2,2862450
12-Feb-18,467.55,481,475.4,4569433
14-Feb-18,460.1,469,467.55,4451284
15-Feb-18,475.05,461,460.1,4723739
16-Feb-18,465.7,477,475.05,2413209
19-Feb-18,456.85,468,465.7,1842905
20-Feb-18,453.05,457.2,456.85,2250010
21-Feb-18,447.55,458.15,453.05,9163043
22-Feb-18,427.45,431.2,447.55,8907361
23-Feb-18,429.9,429.05,427.45,3418049
26-Feb-18,433,434,429.9,5897086
27-Feb-18,426.95,435.5,433,6814803
28-Feb-18,429.55,425,426.95,6071324
01-Mar-18,441.9,432,429.55,6222197
05-Mar-18,434.3,441.55,441.9,2843005
06-Mar-18,445.2,441,434.3,7854169
07-Mar-18,443.4,445.1,445.2,3474437
08-Mar-18,442.2,446,443.4,3945689
09-Mar-18,439.4,443.2,442.2,3712782
12-Mar-18,446.75,440,439.4,2541996
13-Mar-18,466.65,447,446.75,4170537
14-Mar-18,462.8,464,466.65,2851889
15-Mar-18,462.05,462,462.8,1828571
16-Mar-18,447.55,456.5,462.05,6147327
19-Mar-18,430.75,446,447.55,4955340
20-Mar-18,424.9,429,430.75,2812798
21-Mar-18,430.65,426.7,424.9,2900337
22-Mar-18,414.7,432.5,430.65,4748632
23-Mar-18,413.45,409.9,414.7,3663740
26-Mar-18,419.55,412.5,413.45,3729942
27-Mar-18,420.75,422.8,419.55,4748218
28-Mar-18,427.45,419,420.75,5863342
02-Apr-18,423.4,428.85,427.45,2292147
03-Apr-18,426.25,423.7,423.4,3570144
04-Apr-18,414.95,429,426.25,2451414
05-Apr-18,422.45,417.65,414.95,1836525
06-Apr-18,433.95,423,422.45,3530121
09-Apr-18,450.35,437.9,433.95,6248014
10-Apr-18,451.15,454,450.35,5034563
11-Apr-18,417.3,446.95,451.15,18488413
12-Apr-18,418.65,414,417.3,19347963
13-Apr-18,405.4,421,418.65,8810694
16-Apr-18,408.2,405,405.4,5507775
17-Apr-18,410.65,410,408.2,6389248
18-Apr-18,405.2,407.2,410.65,5162348
19-Apr-18,376.55,396,405.2,15936417
20-Apr-18,371.4,371.85,376.55,11704053
23-Apr-18,381.35,376,371.4,8684457
24-Apr-18,383.7,376.1,381.35,6391570
25-Apr-18,385.8,385.3,383.7,6676411
26-Apr-18,385.5,388.3,385.8,3946642
27-Apr-18,390.15,387.85,385.5,4446504
30-Apr-18,387.35,395,390.15,3962157
02-May-18,380.95,390.6,387.35,2297416
03-May-18,377.7,380.2,380.95,2889031
04-May-18,380.2,375,377.7,3667556
07-May-18,385.8,375.5,380.2,3809454
08-May-18,392.6,381,385.8,5972247
09-May-18,385.45,381.25,392.6,10857613
10-May-18,390.2,385.9,385.45,4196834
11-May-18,399.3,389.25,390.2,4525599
14-May-18,404.2,402,399.3,4045396
15-May-18,405.8,402,404.2,5175926
16-May-18,398.35,405.8,405.8,4858677
17-May-18,390.6,395,398.35,6449296
18-May-18,386.35,389,390.6,6591571
21-May-18,393.85,388,386.35,4331525
22-May-18,397.6,395.5,393.85,5789219
23-May-18,373.95,393.8,397.6,9982653
24-May-18,371.35,376,373.95,8733949
25-May-18,380.55,371,371.35,8218196
28-May-18,402,395,380.55,7161336
29-May-18,405.35,402.1,402,4902822
30-May-18,400.25,407.5,405.35,6102774
31-May-18,403.95,400.25,400.25,8807443
01-Jun-18,409.25,405,403.95,5185052
04-Jun-18,408.5,411.1,409.25,7862335
05-Jun-18,405.35,409.9,408.5,3511616
06-Jun-18,410,408,405.35,2931303
07-Jun-18,416.05,411,410,3043594
08-Jun-18,409.85,412.1,416.05,3242037
11-Jun-18,414.4,410,409.85,6333917
12-Jun-18,415.1,418,414.4,3432976
13-Jun-18,419.9,417.5,415.1,5181852
14-Jun-18,416.35,419.9,419.9,3748520
15-Jun-18,412.25,416.5,416.35,6200928
18-Jun-18,423.1,419.5,412.25,6473424
19-Jun-18,413.6,418.85,423.1,4299021
20-Jun-18,410.7,415,413.6,3012519
21-Jun-18,421.95,414.9,410.7,4296333
22-Jun-18,426.35,423,421.95,7297576
25-Jun-18,412,424,426.35,5366864
26-Jun-18,415.25,407.65,412,4210730
27-Jun-18,382.8,408,415.25,8500664
28-Jun-18,366.95,372,382.8,13350963
29-Jun-18,373.3,370,366.95,6923201
02-Jul-18,369.2,375,373.3,4534866
03-Jul-18,373.9,367.75,369.2,3996833
04-Jul-18,367.85,373,373.9,3360223
05-Jul-18,371.55,371.7,367.85,4211975
06-Jul-18,374.55,375,371.55,6921258
09-Jul-18,376.3,376,374.55,2290472
10-Jul-18,375.25,376.4,376.3,1687856
11-Jul-18,366.5,375.9,375.25,4161891
12-Jul-18,377.35,386,366.5,6037471
13-Jul-18,386.65,381.1,377.35,5863561
16-Jul-18,382.2,385,386.65,3535136
17-Jul-18,392.65,389.95,382.2,7021980
18-Jul-18,402.35,396,392.65,6700271
19-Jul-18,398.3,399.9,402.35,2945262
20-Jul-18,388.85,394.1,398.3,4250615
23-Jul-18,389.7,391.5,388.85,3779284
24-Jul-18,396.95,392.7,389.7,2829717
25-Jul-18,395.65,391.35,396.95,2749066
26-Jul-18,388.9,390.75,395.65,5872115
27-Jul-18,397.2,390,388.9,3490928
30-Jul-18,395.75,399,397.2,4155413
31-Jul-18,389.75,391.1,395.75,3896168
01-Aug-18,396,395,389.75,4396488
02-Aug-18,401.8,401.4,396,4192400
03-Aug-18,400.95,398,401.8,2911929
06-Aug-18,401,400,400.95,1741153
07-Aug-18,394.1,401,401,1905451
08-Aug-18,387.3,395,394.1,4234812
09-Aug-18,388.95,397.5,387.3,5418177
10-Aug-18,401.6,391.45,388.95,5553298
13-Aug-18,379.7,400.4,401.6,4383497
14-Aug-18,376.65,382.5,379.7,4304827
16-Aug-18,378.3,380,376.65,3910069
17-Aug-18,377.6,381,378.3,2717107
20-Aug-18,375.95,378.1,377.6,3398521
21-Aug-18,368.75,378.5,375.95,5566455
23-Aug-18,357.75,369.3,368.75,7090247
24-Aug-18,356.95,358.25,357.75,4865929
27-Aug-18,361.55,358.5,356.95,3173548
28-Aug-18,358.55,361.55,361.55,3873689
29-Aug-18,361.7,358.5,358.55,3368409
30-Aug-18,363.35,359.9,361.7,4065049
31-Aug-18,362.1,356,363.35,6004323
03-Sep-18,360.1,365.5,362.1,2179617
04-Sep-18,351.3,358.5,360.1,3627260
05-Sep-18,349.1,349.5,351.3,3936302
06-Sep-18,353.6,351.15,349.1,3767662
07-Sep-18,356.95,355.4,353.6,3489651
10-Sep-18,344.1,357,356.95,4834420
11-Sep-18,338.05,345.8,344.1,4888147
12-Sep-18,334.15,336.7,338.05,6221211
14-Sep-18,354.5,340.15,334.15,9330736
17-Sep-18,364,353.05,354.5,8976872
18-Sep-18,355.1,365,364,6186710
19-Sep-18,365.05,357.5,355.1,4710916
21-Sep-18,376.5,370.15,365.05,8147865
24-Sep-18,367.4,375.25,376.5,6565681
25-Sep-18,364.2,358,367.4,3946701
26-Sep-18,368.65,370.8,364.2,3152317
27-Sep-18,372.2,367.95,368.65,3431012
28-Sep-18,374.15,373.3,372.2,3814888
01-Oct-18,368.35,372,374.15,3158157
03-Oct-18,377.85,362.9,368.35,4871882
04-Oct-18,331.15,372,377.85,9920597
05-Oct-18,265.3,298.05,331.15,55720377
08-Oct-18,264.9,273,265.3,25730600
09-Oct-18,257.2,267,264.9,12179626
10-Oct-18,265.4,258.9,257.2,9024397
11-Oct-18,278.15,262,265.4,21987920
12-Oct-18,288.9,289,278.15,11268098
15-Oct-18,296.35,290.9,288.9,9146418
16-Oct-18,302.1,296.5,296.35,7872391
17-Oct-18,285.15,303,302.1,6519818
19-Oct-18,283.55,290.1,285.15,11469464
22-Oct-18,271.15,285.45,283.55,4792671
23-Oct-18,269.55,268,271.15,8756457
24-Oct-18,281.55,278.95,269.55,13895599
25-Oct-18,277,278.55,281.55,9059983
26-Oct-18,275.2,277.25,277,7291686
29-Oct-18,277.35,277.9,275.2,4994246
30-Oct-18,266.35,271.05,277.35,10499832
31-Oct-18,275.1,266.35,266.35,5814220
01-Nov-18,283.45,278.2,275.1,7515034
02-Nov-18,302.35,295,283.45,17132661
05-Nov-18,291.8,302,302.35,3944595
06-Nov-18,285.1,291.65,291.8,3258280
07-Nov-18,288.75,288,285.1,529542
09-Nov-18,296.85,293.9,288.75,6557964
12-Nov-18,291.2,294.5,296.85,6014731
13-Nov-18,303.15,295.2,291.2,7713771
14-Nov-18,315.95,313,303.15,14830631
15-Nov-18,321.85,315.5,315.95,5867109
16-Nov-18,322.05,319.6,321.85,4971098
19-Nov-18,322.95,320.75,322.05,2741478
20-Nov-18,322.9,325.2,322.95,4442573
21-Nov-18,326.6,337,322.9,7762147
22-Nov-18,320.1,326.8,326.6,3572378
26-Nov-18,327.35,330.1,320.1,7145152
27-Nov-18,335.5,325.55,327.35,5145814
28-Nov-18,320.15,334.7,335.5,5122465
29-Nov-18,328.5,327.35,320.15,8891722
30-Nov-18,324.4,329.1,328.5,9121147
03-Dec-18,323.95,322,324.4,4579421
04-Dec-18,333.7,322,323.95,5235211
05-Dec-18,329.45,332.15,333.7,4769965
06-Dec-18,324.9,328,329.45,3606906
07-Dec-18,325.4,328.4,324.9,5147209
10-Dec-18,330.25,318,325.4,5809027
11-Dec-18,326.75,326,330.25,5430906
12-Dec-18,329.4,326.7,326.75,3128563
13-Dec-18,334.9,329.75,329.4,2985438
14-Dec-18,345.3,334.65,334.9,3599106
17-Dec-18,350.35,345,345.3,3727207
18-Dec-18,353.25,353.1,350.35,4493815
19-Dec-18,361.75,358.4,353.25,3675214
20-Dec-18,371.1,357,361.75,3608758
21-Dec-18,374.65,374.7,371.1,5232821
24-Dec-18,364.95,374.1,374.65,3245626
26-Dec-18,366.35,368.8,364.95,6477931
27-Dec-18,364.6,361,366.35,7312769
28-Dec-18,361.9,361.8,364.6,4677713
31-Dec-18,362.75,361.9,361.9,3391001
01-Jan-19,367.2,361.05,362.75,1552711
02-Jan-19,357.95,366,367.2,9862795
03-Jan-19,352.5,352,357.95,4986130
04-Jan-19,359.45,351.8,352.5,3858610
07-Jan-19,355.55,360,359.45,2895410
08-Jan-19,351.95,355.1,355.55,2171045
09-Jan-19,340.05,351,351.95,4565866
10-Jan-19,335.6,336.9,340.05,4886802
11-Jan-19,337.3,336,335.6,2334810
14-Jan-19,334.95,338.9,337.3,3758311
15-Jan-19,341.7,336.9,334.95,3456956
16-Jan-19,347.25,345.4,341.7,4781001
17-Jan-19,355.2,347.1,347.25,3949498
18-Jan-19,354.2,353.9,355.2,2504157
21-Jan-19,351.55,351.1,354.2,1942818
22-Jan-19,353.8,351.5,351.55,2343970
23-Jan-19,357.15,354.5,353.8,1986513
24-Jan-19,353.95,357.15,357.15,1647059
25-Jan-19,357.45,355,353.95,1934416
28-Jan-19,348.7,357,357.45,1451374
29-Jan-19,344.9,348.1,348.7,3099307
30-Jan-19,342.7,344.5,344.9,2782631
31-Jan-19,345.45,340.75,342.7,7819453
01-Feb-19,341,347.2,345.45,2722370
04-Feb-19,338.55,340,341,2154768
05-Feb-19,337.95,338.5,338.55,1292066
06-Feb-19,339.3,337.95,337.95,2095411
07-Feb-19,339.4,339.75,339.3,1524023
08-Feb-19,337.4,340.3,339.4,3341371
11-Feb-19,333.6,333,337.4,3314948
12-Feb-19,339.3,334,333.6,3040248
13-Feb-19,329.45,340,339.3,4859232
14-Feb-19,315.65,326.1,329.45,10644570
15-Feb-19,327.85,318,315.65,6707128
18-Feb-19,327.75,322.55,327.85,3952632
19-Feb-19,335.25,326,327.75,3833168
20-Feb-19,341.1,338,335.25,6282741
21-Feb-19,335.3,328,341.1,4676884
22-Feb-19,344.2,337,335.3,4854900
25-Feb-19,336.05,345,344.2,7015596
26-Feb-19,336.65,336.05,336.05,4529397
27-Feb-19,330.7,338,336.65,4500049
28-Feb-19,337.55,334,330.7,8969419
01-Mar-19,346.05,338.25,337.55,2872248
05-Mar-19,362.5,346.05,346.05,6380951
06-Mar-19,372.7,364.8,362.5,6098612
07-Mar-19,370.7,373.55,372.7,5694924
08-Mar-19,367.35,370.9,370.7,2812574
11-Mar-19,387.05,369.45,367.35,9486915
12-Mar-19,390.2,388.4,387.05,6095923
13-Mar-19,389.05,390,390.2,4784090
14-Mar-19,390.3,388.95,389.05,2047865
15-Mar-19,396.3,391,390.3,8629091
18-Mar-19,405.55,398,396.3,7393221
19-Mar-19,407.8,408,405.55,4222676
20-Mar-19,389.15,407.2,407.8,5286335
22-Mar-19,378.95,389.5,389.15,5918848
25-Mar-19,383.7,378.75,378.95,4164765
26-Mar-19,383.9,384.25,383.7,4257821
27-Mar-19,378.95,384.45,383.9,3310956
28-Mar-19,385.85,379.55,378.95,5584974
29-Mar-19,397.55,387.9,385.85,4551656
01-Apr-19,391.9,398,397.55,2630426
02-Apr-19,380.5,387.9,391.9,5408395
03-Apr-19,363.2,382,380.5,8289954
04-Apr-19,354.3,363,363.2,10199796
05-Apr-19,358.1,353.6,354.3,4544024
08-Apr-19,351,354.85,358.1,3959107
09-Apr-19,356.3,346.5,351,4946892
10-Apr-19,357.75,356,356.3,4116880
11-Apr-19,361.7,358.5,357.75,6301405
12-Apr-19,361.15,363.9,361.7,5118046
15-Apr-19,358.4,361.9,361.15,2239031
16-Apr-19,357.5,360.1,358.4,4265946
18-Apr-19,362.9,358,357.5,4787566
22-Apr-19,340.1,353.8,362.9,6921422
23-Apr-19,336.35,338,340.1,8348582
24-Apr-19,349,340.1,336.35,6936714
25-Apr-19,358.25,348.95,349,9780157
26-Apr-19,371.05,357.8,358.25,9284106
30-Apr-19,379.85,373.35,371.05,9814929
02-May-19,378.45,380.1,379.85,3848974
03-May-19,380.75,384.95,378.45,5369514
06-May-19,390.35,380.5,380.75,9270990
07-May-19,378.85,388.45,390.35,7497322
08-May-19,379.8,378.05,378.85,3801308
09-May-19,368.05,379.6,379.8,4513542
10-May-19,362.95,367.05,368.05,4116360
13-May-19,355.1,362,362.95,3810145
14-May-19,358.6,354.1,355.1,4999475
15-May-19,359.55,359,358.6,6322474
16-May-19,375.55,356,359.55,6605024
17-May-19,376.2,372,375.55,6425893
20-May-19,391.8,390,376.2,5197867
21-May-19,374.45,395.5,391.8,8378443
22-May-19,384.25,378,374.45,7762830
23-May-19,384.35,389.9,384.25,12958801
24-May-19,395.45,395,384.35,9903134
27-May-19,402,393,395.45,5111371
28-May-19,401.95,402,402,19910596
29-May-19,399.15,402,401.95,4251528
30-May-19,407.65,401,399.15,7050963
31-May-19,409.35,414.15,407.65,13817796
03-Jun-19,417.1,417.5,409.35,7021983
04-Jun-19,408.35,415.4,417.1,3727312
06-Jun-19,397.05,414,408.35,7635450
07-Jun-19,403,394,397.05,5527623
10-Jun-19,389.65,399.25,403,5442044
11-Jun-19,387,388.55,389.65,6327189
12-Jun-19,381,388,387,5203535
13-Jun-19,388.8,384.9,381,6913721
14-Jun-19,386.5,386.25,388.8,3037793
17-Jun-19,378.15,385.15,386.5,3968261
18-Jun-19,385.55,378.95,378.15,3110861
19-Jun-19,379.35,385.65,385.55,4120786
20-Jun-19,385.2,378.1,379.35,4306336
21-Jun-19,380,377,385.2,5393974
24-Jun-19,380.85,379,380,3271602
25-Jun-19,393.1,379,380.85,6204969
26-Jun-19,391.4,387.5,393.1,3266267
27-Jun-19,392.2,388,391.4,7031613
28-Jun-19,392.45,390.65,392.2,3493193
01-Jul-19,376.2,391,392.45,5133734
02-Jul-19,378.5,379.55,376.2,5418010
03-Jul-19,381.2,383,378.5,5099808
04-Jul-19,380,384,381.2,2084424
05-Jul-19,370.05,380.25,380,8951983
08-Jul-19,360.85,366.85,370.05,3715738
09-Jul-19,360.1,362,360.85,3777964
10-Jul-19,349.6,360.15,360.1,3957006
11-Jul-19,350.55,348.9,349.6,6138839
12-Jul-19,345.75,352.75,350.55,4541847
15-Jul-19,347.4,346.2,345.75,3150558
16-Jul-19,354.45,349,347.4,5296609
17-Jul-19,352.8,359,354.45,4830701
18-Jul-19,349.25,354,352.8,4516450
19-Jul-19,351,351.3,349.25,3602823
22-Jul-19,353.5,349.4,351,3864744
23-Jul-19,359.05,353.5,353.5,3505367
24-Jul-19,349.1,358.1,359.05,4202747
25-Jul-19,340.3,351,349.1,3515650
26-Jul-19,343.8,339.4,340.3,4659856
29-Jul-19,342.2,343,343.8,2417553
30-Jul-19,335.5,343.5,342.2,2131968
31-Jul-19,345.5,331.5,335.5,4133401
01-Aug-19,343.65,345,345.5,3063358
02-Aug-19,342.45,345,343.65,3565682
05-Aug-19,339,340,342.45,2721597
06-Aug-19,345.3,339.95,339,3315134
07-Aug-19,331.1,346.95,345.3,3543555
08-Aug-19,343.5,333.2,331.1,4153348
09-Aug-19,346.45,343.5,343.5,3854274
13-Aug-19,343.1,346,346.45,5526502
14-Aug-19,354.45,341,343.1,3012716
16-Aug-19,351.2,355.5,354.45,2590335
19-Aug-19,347,352,351.2,1727376
20-Aug-19,342.25,348.9,347,2348767
21-Aug-19,327.8,335.75,342.25,4002205
22-Aug-19,313,328,327.8,5788469
23-Aug-19,329.35,312.1,313,4669618
26-Aug-19,335.4,331.1,329.35,3946042
27-Aug-19,342.3,337,335.4,4410906
28-Aug-19,350.55,342,342.3,5017700
29-Aug-19,354.05,350.8,350.55,4916466
30-Aug-19,355.25,353.75,354.05,4448781
03-Sep-19,356.2,355,355.25,7865099
04-Sep-19,363.55,353.5,356.2,7292284
05-Sep-19,380.8,363,363.55,14927302
06-Sep-19,379,377,380.8,7421767
09-Sep-19,382,376,379,3570021
11-Sep-19,386.1,380,382,4693876
12-Sep-19,384.2,387.05,386.1,5638666
13-Sep-19,408.55,385.5,384.2,12776578
16-Sep-19,380,388,408.55,24840134
17-Sep-19,368.75,379.9,380,15244892
18-Sep-19,382.1,379.7,368.75,24128252
19-Sep-19,379.85,383.05,382.1,12880373
20-Sep-19,403.85,377.55,379.85,28832903
23-Sep-19,450.85,413,403.85,31006317
24-Sep-19,461.3,454,450.85,31333076
25-Sep-19,465.2,458,461.3,33159147
26-Sep-19,480.05,465.2,465.2,20669540
27-Sep-19,469.8,475,480.05,10949127
30-Sep-19,470.1,472.75,469.8,13139611
01-Oct-19,493.9,498,470.1,34100909
03-Oct-19,531.6,496.2,493.9,25984601
04-Oct-19,515.55,545,531.6,27515921
07-Oct-19,490.65,502.05,515.55,27449237
09-Oct-19,492.85,490,490.65,10858033
10-Oct-19,489.9,490,492.85,4629540
11-Oct-19,488,488.15,489.9,7371044
14-Oct-19,485.95,490.55,488,11556126
15-Oct-19,490.3,489.95,485.95,5842162
16-Oct-19,512.4,504.9,490.3,20380758
17-Oct-19,513.3,512.4,512.4,8351837
18-Oct-19,520.3,510,513.3,14186741
22-Oct-19,534.1,532,520.3,13574072
23-Oct-19,527.1,531.5,534.1,5297051
24-Oct-19,513.05,525.9,527.1,14079076
25-Oct-19,524.15,516.75,513.05,13381183
27-Oct-19,526.8,528.9,524.15,1038183
29-Oct-19,522.9,534,526.8,8316972
30-Oct-19,525.1,527,522.9,7523025
31-Oct-19,526.6,527,525.1,7135919
01-Nov-19,519.4,520.05,526.6,5061143
04-Nov-19,522.2,520,519.4,4681345
